seed,arm,anchor,method,rank_cap,alpha,n,noise,fit_budget,representation,input_mode,r,k,threshold,eligible_prompt_branches,eligible_branches,correct,accuracy
307,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,64,2,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,64,2,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,64,2,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B4_ENERGY95,FULL,0.01,64,2,8,per_prompt,actual_d,9,12,0.002,0,0,0,
307,X_VALID,40,B4_ENERGY95,FULL,0.01,64,2,8,per_prompt,actual_d,9,12,0.005,0,0,0,
307,X_VALID,40,B4_ENERGY95,FULL,0.01,64,2,8,per_prompt,actual_d,9,12,0.01,0,0,0,
307,X_VALID,40,B2_FULL_PARAMETER_SKETCH,4,0.01,64,2,8,per_prompt,actual_d,4,12,0.002,0,0,0,
307,X_VALID,40,B2_FULL_PARAMETER_SKETCH,4,0.01,64,2,8,per_prompt,actual_d,4,12,0.005,0,0,0,
307,X_VALID,40,B2_FULL_PARAMETER_SKETCH,4,0.01,64,2,8,per_prompt,actual_d,4,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,2,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,2,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,2,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,1,per_prompt,actual_d,0,2,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,1,per_prompt,actual_d,0,2,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,1,per_prompt,actual_d,0,2,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,2,per_prompt,actual_d,0,4,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,2,per_prompt,actual_d,0,4,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,2,per_prompt,actual_d,0,4,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,4,per_prompt,actual_d,0,7,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,4,per_prompt,actual_d,0,7,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,4,per_prompt,actual_d,0,7,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,pooled,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,pooled,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,pooled,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,six_group,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,six_group,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,six_group,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,per_prompt,norm_only,0,1,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,per_prompt,norm_only,0,1,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,per_prompt,norm_only,0,1,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,per_prompt,sgd_proxy,0,11,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,per_prompt,sgd_proxy,0,11,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,2,8,per_prompt,sgd_proxy,0,11,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,0,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,0,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,0,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,0,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,0,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,0,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,0,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,0,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,0,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,1,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,1,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,1,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,1,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,1,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,1,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,1,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,1,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,1,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,1,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,1,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,1,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,2,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,2,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,2,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,2,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,2,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,2,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,2,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,2,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,2,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,2,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,2,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,2,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,3,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,3,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,3,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,3,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,3,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,3,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,3,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,3,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,3,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,3,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,3,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,3,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,4,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,4,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,16,4,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,4,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,4,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,16,4,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,4,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,4,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,16,4,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,4,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,4,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,4,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,64,3,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,64,3,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,64,3,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,64,3,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,64,3,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,64,3,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,3,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,3,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,3,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,3,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,3,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,3,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,64,4,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,64,4,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,64,4,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,64,4,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,64,4,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,64,4,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,4,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,4,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,4,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,4,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,4,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,4,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,0,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,0,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,0,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,0,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,0,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,0,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,0,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,0,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,0,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,1,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,1,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,1,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,1,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,1,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,1,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,1,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,1,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,1,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,1,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,1,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,1,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,2,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,2,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,2,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,2,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,2,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,2,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,2,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,2,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,2,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,2,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,2,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,2,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,3,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,3,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,3,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,3,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,3,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,3,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,3,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,3,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,3,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,3,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,3,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,3,8,per_prompt,actual_d,1,12,0.01,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,4,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,4,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B0_PERSISTENCE,0,0.0,256,4,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,4,8,per_prompt,actual_d,12,12,0.002,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,4,8,per_prompt,actual_d,12,12,0.005,0,0,0,
307,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,256,4,8,per_prompt,actual_d,12,12,0.01,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,4,8,per_prompt,actual_d,0,12,0.002,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,4,8,per_prompt,actual_d,0,12,0.005,0,0,0,
307,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,256,4,8,per_prompt,actual_d,0,12,0.01,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,4,8,per_prompt,actual_d,1,12,0.002,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,4,8,per_prompt,actual_d,1,12,0.005,0,0,0,
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,4,8,per_prompt,actual_d,1,12,0.01,0,0,0,
308,X_BASE,8,B0_PERSISTENCE,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.002,0,0,0,
308,X_BASE,8,B0_PERSISTENCE,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.005,0,0,0,
308,X_BASE,8,B0_PERSISTENCE,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.01,0,0,0,
308,X_BASE,8,B1_LOG_RIDGE,0,0.01,exact,0,8,per_prompt,actual_d,0,15,0.002,0,0,0,
308,X_BASE,8,B1_LOG_RIDGE,0,0.01,exact,0,8,per_prompt,actual_d,0,15,0.005,0,0,0,
308,X_BASE,8,B1_LOG_RIDGE,0,0.01,exact,0,8,per_prompt,actual_d,0,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,4,0.01,exact,0,8,per_prompt,actual_d,4,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,4,0.01,exact,0,8,per_prompt,actual_d,4,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,4,0.01,exact,0,8,per_prompt,actual_d,4,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,8,0.01,exact,0,8,per_prompt,actual_d,8,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,8,0.01,exact,0,8,per_prompt,actual_d,8,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,8,0.01,exact,0,8,per_prompt,actual_d,8,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,16,0.01,exact,0,8,per_prompt,actual_d,15,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,16,0.01,exact,0,8,per_prompt,actual_d,15,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,16,0.01,exact,0,8,per_prompt,actual_d,15,15,0.01,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.002,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.005,0,0,0,
308,X_BASE,8,B2_RANDOM_Q,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.01,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.002,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.005,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.01,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.002,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.005,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.01,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.002,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.005,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.01,0,0,0,
308,X_BASE,8,B3_UPDATE_PCA,4,1e-05,exact,0,8,per_prompt,actual_d,4,15,0.002,0,0,0,
